英文标准词	采用中文	译名状态	依据	定位	编辑说明
Arno Trevan	阿诺·特里万	暂定·官方待核	所给英文底稿	A0464-B0166	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Warden of the Librarius	智库守望者	暂定·官方待核	所给英文底稿	A0464-B0176	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Keeper of the Augurium	占卜殿守护者	暂定·官方待核	所给英文底稿	A0464-B0192	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Drystann Cromm	德里斯坦·克罗姆	暂定·官方待核	所给英文底稿	A0464-B0193	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ionan Grud	伊奥南·格鲁德	暂定·官方待核	所给英文底稿	A0464-B0196	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Protector of the Sanctum Sanctorum	至圣所守护者	暂定·官方待核	所给英文底稿	A0464-B0206	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rothwyr Morvans	罗斯维尔·墨万斯	暂定·官方待核	所给英文底稿	A0464-B0207	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tauros Hendron	陶罗斯·亨德伦	暂定·官方待核	所给英文底稿	A0464-B0210	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
High Seneschal of the Fortress	要塞至高总管	暂定·官方待核	所给英文底稿	A0464-B0220	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Caddon Varn	卡顿·瓦恩	暂定·官方待核	所给英文底稿	A0464-B0221	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kerda Tannasek	克尔达·坦纳塞克	暂定·官方待核	所给英文底稿	A0464-B0224	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Inquisition Representative	审判庭代表	暂定·官方待核	所给英文底稿	A0464-B0234	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Covan Leorac	科文·莱奥拉克	暂定·官方待核	所给英文底稿	A0464-B0235	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Darig Tegvar	达里格·泰格瓦尔	暂定·官方待核	所给英文底稿	A0464-B0238	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Knight Commander of the Recruits	新兵骑士指挥官	暂定·官方待核	所给英文底稿	A0464-B0248	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aidan Perdron	艾丹·佩德隆	暂定·官方待核	所给英文底稿	A0464-B0249	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mithrac Tor	米思拉克·托尔	暂定·官方待核	所给英文底稿	A0464-B0253	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Strike Force Calern	卡勒恩打击部队	暂定·官方待核	所给英文底稿	A0464-B0262	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Knights of Crowe	克罗骑士	暂定·官方待核	所给英文底稿	A0464-B0263	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Emperor's Vengeance	帝皇的复仇	暂定·官方待核	所给英文底稿	A0464-B0264	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Grand Master	大导师	暂定·官方待核	所给英文底稿	A0464-B0273	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Justicar	仲裁官	暂定·官方待核	所给英文底稿	A0464-B0291	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Battle Brother	战斗兄弟	暂定·官方待核	所给英文底稿	A0464-B0297	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ferrymen	摆渡人	暂定·官方待核	所给英文底稿	A0464-B0300	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Prognosticar	预言者	暂定·官方待核	所给英文底稿	A0464-B0303	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Incinerator	焚化枪	暂定·官方待核	所给英文底稿	A0464-B0341	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Psycannon	灵能炮	暂定·官方待核	所给英文底稿	A0464-B0343	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Psilencer	灭灵武器	暂定·官方待核	所给英文底稿	A0464-B0345	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bright Sword	闪耀之剑号	暂定·官方待核	所给英文底稿	A0464-B0361	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Emperor's Will	帝皇意志号	暂定·官方待核	所给英文底稿	A0464-B0363	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fire of Dawn	黎明之火号	暂定·官方待核	所给英文底稿	A0464-B0365	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Redeemer of Souls	灵魂救赎者号	暂定·官方待核	所给英文底稿	A0464-B0367	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argent Sceptre	白银权杖号	暂定·官方待核	所给英文底稿	A0464-B0369	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Righteous Dawn	正义黎明号	暂定·官方待核	所给英文底稿	A0464-B0371	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ruler of the Black Skies	黑空裁定者号	暂定·官方待核	所给英文底稿	A0464-B0373	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sword of Dione	狄俄涅之剑号	暂定·官方待核	所给英文底稿	A0464-B0375	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Unrelenting	无情号	暂定·官方待核	所给英文底稿	A0464-B0377	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Titan's Hand	泰坦之手号	暂定·官方待核	所给英文底稿	A0464-B0379	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Blade's Fall	剑刃之陨号	暂定·官方待核	所给英文底稿	A0464-B0381	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Flawless Reprieve	无暇缓刑号	暂定·官方待核	所给英文底稿	A0464-B0383	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Glaive of Janus	雅努斯长刀号	暂定·官方待核	所给英文底稿	A0464-B0385	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Karabela	卡拉贝拉号	暂定·官方待核	所给英文底稿	A0464-B0387	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kaskara	卡斯卡拉号	暂定·官方待核	所给英文底稿	A0464-B0389	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Titanicus Rex	泰坦君王号	暂定·官方待核	所给英文底稿	A0464-B0391	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Blade's Peace	刀锋和平号	暂定·官方待核	所给英文底稿	A0464-B0393	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Strident	强硬号	暂定·官方待核	所给英文底稿	A0464-B0395	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Draigo's Wings	迪亚哥之翼号	暂定·官方待核	所给英文底稿	A0464-B0398	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kodachi	小太刀号	暂定·官方待核	所给英文底稿	A0464-B0400	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Longsword	长剑号	暂定·官方待核	所给英文底稿	A0464-B0402	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Purgation's Sword	净化之剑号	暂定·官方待核	所给英文底稿	A0464-B0404	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talwar	弯刀号	暂定·官方待核	所给英文底稿	A0464-B0406	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Janus	雅努斯	暂定·官方待核	所给英文底稿	A0464-B0410	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Khyron	凯戎	暂定·官方待核	所给英文底稿	A0464-B0412	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Epimetheus	厄庇墨透斯	暂定·官方待核	所给英文底稿	A0464-B0414	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Koios	科俄斯	暂定·官方待核	所给英文底稿	A0464-B0416	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ogen	奥根	暂定·官方待核	所给英文底稿	A0464-B0418	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Satre	萨彻	暂定·官方待核	所给英文底稿	A0464-B0420	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Yotun	尤顿	暂定·官方待核	所给英文底稿	A0464-B0424	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Geronitan	杰罗尼坦	暂定·官方待核	所给英文底稿	A0464-B0429	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mandulis	曼杜利斯	暂定·官方待核	所给英文底稿	A0464-B0435	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Joros	乔洛斯	暂定·官方待核	所给英文底稿	A0464-B0437	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Orias	欧里亚斯	暂定·官方待核	所给英文底稿	A0464-B0443	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Regis Vortimer	雷吉斯·沃蒂默	暂定·官方待核	所给英文底稿	A0464-B0445	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
