条目编号	标题	处理类型	修改前	修改后	次数	上下文
1054	托勒密图书馆 Library of Ptolemy	恢复英文词间空格	as	as 	1	n was fought by newHistoritorssuch asFabian Guelphrain.During thePlague 
1054	托勒密图书馆 Library of Ptolemy	恢复英文词间空格	the	the 	1	orssuch asFabian Guelphrain.During thePlague Warsthe Library was infiltra
1054	托勒密图书馆 Library of Ptolemy	恢复英文词间空格	the	the 	1	Warsthe Library was infiltrated by theGreat Unclean OneRotigus, who sough
1054	托勒密图书馆 Library of Ptolemy	恢复英文词间空格	of	of 	1	"give a tome containing the history ofImperium Secundusto Fabian.

第十三次黑色"
1054	托勒密图书馆 Library of Ptolemy	恢复英文词间空格	Secundusto	Secundus to	1	"containing the history of Imperium Secundusto Fabian.

第十三次黑色远征后，基里曼复活，托勒密图书馆被下令"
1054	托勒密图书馆 Library of Ptolemy	恢复英文句间空格	.Th	. Th	1	dden to enter upon penalty of death.This decision was fought by newHistor
1054	托勒密图书馆 Library of Ptolemy	恢复英文句间空格	.Du	. Du	1	istoritorssuch as Fabian Guelphrain.During the Plague Warsthe Library was
1055	伊利瑞姆 Illyrium	恢复英文词间空格	of	of 	1	yrium is a region in the far north ofMacragge(also called Illyria or sim
1055	伊利瑞姆 Illyrium	恢复英文词间空格	the	the 	1	en after this pacification. During theImperium Secundusperiod,Konrad Curz
1055	伊利瑞姆 Illyrium	恢复英文词间空格	the	the 	1	e, resulting in its devastation by theDark AngelsDreadwing.Even millennia
1055	伊利瑞姆 Illyrium	恢复英文词间空格	the	the 	1	dwing.Even millennia later, during thePlague Wars, Illyrium was a haven o
1055	伊利瑞姆 Illyrium	恢复英文词间空格	its	its 	1	 haven of dissent and mutiny, with itsUltramar Auxiliarepeatedly rebellin
1055	伊利瑞姆 Illyrium	恢复英文词间空格	Guillimanwas	Guilliman was	1	esisting all attempts untilRoboute Guillimanwas dispatched by his foster-father an
1055	伊利瑞姆 Illyrium	恢复英文句间空格	.Ev	. Ev	1	station by the Dark AngelsDreadwing.Even millennia later, during the Plag
1056	加兰之石 Gallan's Rock	恢复英文词间空格	the	the 	1	montory overlooking a waterfall in theCrown MountainsonMacragge. It is ac
1056	加兰之石 Gallan's Rock	恢复英文词间空格	the	the 	1	sonMacragge. It is accessible from theFortress of Hera, thefortress-monas
1056	加兰之石 Gallan's Rock	恢复英文词间空格	the	the 	1	"s of Hera, thefortress-monasteryof theUltramarines.

加兰之石是一个岩石岬，俯瞰着马库拉格皇冠"
1056	加兰之石 Gallan's Rock	恢复英文句间空格	.Th	. Th	1	sulKonor, Roboute's adoptive father.The Ultramarines themselves use the R
1057	校正圣殿 Temple of Correction	恢复英文词间空格	the	the 	1	The Temple of Correction is theUltramarines' vast northern polar f
1057	校正圣殿 Temple of Correction	恢复英文词间空格	the	the 	1	thern polar fortress that contains theShrine of Guilliman, a vaulted sepu
1057	校正圣殿 Temple of Correction	恢复英文词间空格	of	of 	1	a vaulted sepulchre where the body ofPrimarchRoboute Guillimanresided. T
1057	校正圣殿 Temple of Correction	恢复英文词间空格	the	the 	1	f is the largest of its kind. Even theTechno-magiof theAdeptus Mechanicus
1057	校正圣殿 Temple of Correction	恢复英文词间空格	the	the 	1	of its kind. Even theTechno-magiof theAdeptus Mechanicuscome to marvel at
1058	基里曼圣地 Shrine of Guilliman	Field 对应的错别字	静滞立场	静滞力场	2	
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	the	the 	1	ing place of the mortal remains of theUltramarines'PrimarchRoboute Guilli
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	the	the 	1	 Guilliman. It was situated within theTemple of Correction, a vaulted sep
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	the	the 	1	 sepulchre forming a small part of theUltramarines' vast northern polar f
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	on	on 	1	"ines' vast northern polar fortress onMacragge.

基里曼圣地是整个帝国最神圣的地方之一，每年接待数"
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	a	a 	1	om the ravages of time by means of aStasis fieldthat isolated the Prima
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	the	the 	1	"，有足够多的人相信这些故事，并亲眼目睹了原体的奇迹。

During theUltramar Campaignthe Shrine of Guil"
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	the	the 	1	Guilliman was badly damaged during theBlack Legionassault, during which G
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	of	of 	1	estored back to life with the help ofBelisarius CawlandYvraine, the Emis
1058	基里曼圣地 Shrine of Guilliman	恢复英文词间空格	of	of 	1	"arius CawlandYvraine, the Emissary ofYnnead.

在奥特拉玛战役期间，基里曼圣地在黑色军团的袭击中严重"
1059	艾克斯 Iax	恢复英文句间空格	.Su	. Su	1	ragge, Konor, Occluda and Saramanth.Such was its standing that it was the
1066	拿非利星区 Nephilim Sector	Field 对应的错别字	盖勒立场	盖勒力场	1	
1071	达姆诺斯 Damnos	恢复英文词间空格	an	an 	1	"：（被净化）/死亡世界/坟墓世界，前矿业世界

Damnos was anImperialMining World, which turned "
1071	达姆诺斯 Damnos	恢复英文词间空格	a	a 	1	"ning World, which turned out to be aNecronTomb World.

达姆诺斯是一个帝国矿业世界，后来"
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	"

Damnos was originally settled in theGreat Crusadeand, while rich in res"
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	"的军事驻军，并建造了一个殖民地和聚变发电机。

Unknown to theImperium, Damnos was aNecron Tomb W"
1071	达姆诺斯 Damnos	恢复英文词间空格	a	a 	1	Unknown to theImperium, Damnos was aNecron Tomb World. Its Necron popul
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	nforcements arrived in the form of theUltramarines2nd Company, all they c
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	campaignto capture Damnos. Killing theNecron Lordknown asThe Undying, Dam
1071	达姆诺斯 Damnos	恢复英文词间空格	as	as 	1	amnos. Killing theNecron Lordknown asThe Undying, Damnos was reclaimed f
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	 Undying, Damnos was reclaimed for theImperium.In earlyM42theNecrons, led
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	rium.In earlyM42theNecrons, led by theSzarekhan Dynasty,again struck at D
1071	达姆诺斯 Damnos	恢复英文词间空格	a	a 	1	" minerals. Additionally, it housed aNecronTomb Complex.

达姆诺斯完全被厚厚的冰雪冰川"
1071	达姆诺斯 Damnos	恢复英文词间空格	the	the 	1	hough sources agree that Damnos is theUltima Segmentum, they give widely 
1071	达姆诺斯 Damnos	恢复英文词间空格	Crusadeand	Crusade and	1	as originally settled in the Great Crusadeand, while rich in resources, was give
1071	达姆诺斯 Damnos	恢复英文句间空格	.In	. In	1	mnos was reclaimed for the Imperium.In earlyM42theNecrons, led by the Sza
1076	奥瑞利亚分区 Subsector Aurelia	恢复英文词间空格	the	the 	1	 Aurelia is a cluster of worlds in theKorianis sectorof theSegmentum Ulti
1076	奥瑞利亚分区 Subsector Aurelia	恢复英文词间空格	the	the 	1	 of worlds in theKorianis sectorof theSegmentum Ultima, which stands on t
1076	奥瑞利亚分区 Subsector Aurelia	恢复英文词间空格	the	the 	1	ltima, which stands on the edge of theImperium of Man. Occupied by theBlo
1076	奥瑞利亚分区 Subsector Aurelia	恢复英文词间空格	the	the 	1	of theImperium of Man. Occupied by theBlood Ravens, there have been three
1076	奥瑞利亚分区 Subsector Aurelia	恢复英文词间空格	The	The 	1	"的边缘。被血鸦居住，在过去的11年里，已经进行了三次奥瑞利安远征。

TheSpace HulkJudgment of Carrionis kno"
1078	恩底弥翁一号 Endymion Prime	英文拼写	againt	against	1	" defence forceswere in open revolt againt theImperium.

到907.M41，专家代表在巴达布战争期"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	"星图像

Endymion Prime is a planet in theMaelstrom Zone, that played an impo"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	"mportant role during the events of theBadab War.

恩底弥恩一号是位于大漩涡区的一颗行星，在巴达布"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	"涡区的一颗行星，在巴达布战争事件中发挥了重要作用。

Part of theEndymion Cluster, the planet was an"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	sing stages of the Badab War, when theCarcharodonsfought with theMantis W
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	r, when theCarcharodonsfought with theMantis Warriors. A battle was fough
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	"s. A battle was fought here called theSiege of Endymion Prime.

作为恩底弥翁星群的"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	"House Vualanti. He was executed by theFire Angels.

到907.M41，最后一位总督是瓦兰提家族"
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	representations were purged during theBadab War. Formerplanetary defence 
1078	恩底弥翁一号 Endymion Prime	恢复英文词间空格	the	the 	1	" forceswere in open revolt against theImperium.

到907.M41，专家代表在巴达布战争期间被清洗"
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	"行星图像

Ghosar Quintus is a world of theImperium. It was notable for the pr"
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	a	a 	1	It was notable for the presence of aGenestealer Cultcorrupting the plan
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	"第一次重大接触。

**History 历史**

Ruled by theTrysst Dynastyfor several centuries"
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	, in 680.M41a major infestation by theGenestealer Cultof theFour-Armed Em
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	festation by theGenestealer Cultof theFour-Armed Emperorwas discovered up
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	by	by 	1	perorwas discovered upon the world byInquisitorChaegryn. It was discover
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	a	a 	1	asty had come under the control of aGenestealer Patriarch(thisGenesteal
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	hat appeared to be a perversion of theImperial Creed, Inquisitor Chaegryn
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	of	of 	1	ed, Inquisitor Chaegryn led a team ofTempestus Scionsto Ghosar Quintus a
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	of	of 	1	am Cassius fought through hundreds ofGenestealer Cultistsas they plumbed
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	t alive and Cassius himself killed theGenestealer Patriarch, the Space Ma
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	the	the 	1	d spread its curse across not only theGhosar System, but throughout these
1079	戈萨尔五号 Ghosar Quintus	恢复英文词间空格	Emperorwas	Emperor was	1	 Genestealer Cultof the Four-Armed Emperorwas discovered upon the world by Inqui
1079	戈萨尔五号 Ghosar Quintus	恢复英文句间空格	.Th	. Th	1	he Trysst Dynasty’s corrupted world.The family was purged by Cassius's Ki
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	"ge
- 类别：地狱熔炉

Sarum was a world of theImperium. Now it belongs to aDark M"
1080	萨勒姆 Sarum	恢复英文词间空格	a	a 	1	 of theImperium. Now it belongs to aDark Mechanicum. Turbulently close 
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	k Mechanicum. Turbulently close to theMaelstrom, the planet itself is a b
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	"地形，缺乏宜居大气。

**History 历史**

During theAge of Strife, the world became anA"
1080	萨勒姆 Sarum	恢复英文词间空格	an	an 	1	theAge of Strife, the world became anAdeptus Mechanicusstation but soon 
1080	萨勒姆 Sarum	恢复英文词间空格	from	from 	1	,xenos, andabhumansand without aid fromMars, the priests of Sarum became i
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	thood's power, taking over much of theGolgothan Sector. However, when Sar
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	 Sarum faced a massive invasion by theBrotherhood of Ruinand theirOrkalli
1080	萨勒姆 Sarum	恢复英文词间空格	their	their 	1	asion by theBrotherhood of Ruinand theirOrkallies, they pleaded for aid fro
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	finally received it in the form of theWorld Eaters13th Expeditionary Flee
1080	萨勒姆 Sarum	恢复英文词间空格	by	by 	1	"xpeditionary Fleet, led personally byAngron.

在纷争时代，世界变成了一个机械神教站，但很快就被孤立"
1080	萨勒姆 Sarum	恢复英文词间空格	of	of 	1	Sarum pledged itself to the forces ofHorusduring theHorus Heresyand beca
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	itself to the forces ofHorusduring theHorus Heresyand became aForge World
1080	萨勒姆 Sarum	恢复英文词间空格	a	a 	1	usduring theHorus Heresyand became aForge Worldfor theDark Mechanicum. 
1080	萨勒姆 Sarum	恢复英文词间空格	the	the 	1	s Heresyand became aForge Worldfor theDark Mechanicum. During the Heresy,
1080	萨勒姆 Sarum	恢复英文词间空格	of	of 	1	ealed that Angron was on the world ofDeluge. Sar'ra'am eventually posses
1080	萨勒姆 Sarum	恢复英文词间空格	Horusduring	Horus during	1	um pledged itself to the forces of Horusduring the Horus Heresyand became a Forge
1080	萨勒姆 Sarum	恢复英文词间空格	Heresyand	Heresy and	1	he forces of Horusduring the Horus Heresyand became a Forge Worldfor the Dark M
1080	萨勒姆 Sarum	恢复英文词间空格	Worldfor	World for	1	the Horus Heresyand became a Forge Worldfor the Dark Mechanicum. During the He
1089	至日星 Solstice	恢复英文词间空格	the	the 	1	d in order to bring the worship of theEmperor, first spending three years
1089	至日星 Solstice	恢复英文词间空格	the	the 	1	he heart of the cult, slaying both thePatriarchandMagus. Thrown into diso
1091	莱萨 Raisa	恢复英文词间空格	a	a 	1	"s:Knight World
- 类别：骑士世界

Raisa is aKnight Worldof theImperium.

莱萨是帝国的"
1091	莱萨 Raisa	恢复英文词间空格	the	the 	1	" 类别：骑士世界

Raisa is aKnight Worldof theImperium.

莱萨是帝国的骑士世界。

**Overview "
