篇号,篇名,分类,状态,稿件路径,来源
1475,豪猪战车 Razorback,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1475.md,https://www.bilibili.com/opus/1037408290487664642
1476,追猎者防空车 Stalker Air Defence Vehicle,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1476.md,https://www.bilibili.com/opus/1040706357210120233
1477,猎手防空导弹车 Hunter Anti-aircraft Missile Vehicle,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1477.md,https://www.bilibili.com/opus/1041098526405165128
1478,装甲补给运输车 Armoured Supply Carriers,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1478.md,https://www.bilibili.com/opus/1043315412440186884
1479,献祭者装甲车 Immolator,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1479.md,https://www.bilibili.com/opus/1213270708621148180
1480,镇压者重型装甲运兵车 Repressor Heavily Armoured Personnel Carrier,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1480.md,https://www.bilibili.com/opus/1214012878936342560
1481,告诫者重型装甲运兵车 Admonisher Heavily Armoured Personnel Carrier,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1481.md,https://www.bilibili.com/opus/1215481770627039268
1482,反重力犀牛 Grav-Rhino,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1482.md,https://www.bilibili.com/opus/1215852847245033481
1483,脉冲反重力运输战车 Impulsor Grav Tank Transport,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1483.md,https://www.bilibili.com/opus/1037408505211912192
1484,风暴速攻艇 Storm Speeder,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1484.md,https://www.bilibili.com/opus/1039569797201788948
1485,斯巴达突击坦克 Spartan Assault Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1485.md,https://www.bilibili.com/opus/1046310705431576624
1486,军刀突击坦克 Sabre Strike Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1486.md,https://www.bilibili.com/opus/1045950263208181760
1487,三头犬重型坦克歼击车 Cerberus Heavy Tank Destroyer,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1487.md,https://www.bilibili.com/opus/1044126027357356038
1488,掠食者战斗坦克 Predator Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1488.md,https://www.bilibili.com/opus/1040328275562332194
1489,巴尔掠食者坦克 Baal Predator,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1489.md,https://www.bilibili.com/opus/1040328606274813988
1490,迪莫斯型掠食者 Deimos Pattern Predator,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1490.md,https://www.bilibili.com/opus/1045553957954387968
1491,惩戒者战斗坦克 Castigator Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1491.md,https://www.bilibili.com/opus/1214383964139028496
1492,角斗士反重力战斗坦克 Gladiator Grav Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1492.md,https://www.bilibili.com/opus/1040328679292403737
1493,反重力战车 Repulsor Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1493.md,https://www.bilibili.com/opus/1040328765191749651
1494,处决者型反重力战车 Repulsor Executioner,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1494.md,https://www.bilibili.com/opus/1040705966361804805
1495,粉碎者战斗坦克 Mauler Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1495.md,https://www.bilibili.com/opus/1045949996883509257
1496,西卡然战斗坦克 Sicaran Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1496.md,https://www.bilibili.com/opus/1046310546545049609
1497,奎托斯战斗坦克 Kratos Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1497.md,https://www.bilibili.com/opus/1045553854870978566
1498,马卡多战斗坦克 Malcador Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1498.md,https://www.bilibili.com/opus/1045950387760136198
1499,贝希摩斯级攻城步行者战斗坦克 Behemoth-Class Siege Walkers Battle Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1499.md,https://www.bilibili.com/opus/1047023403711594499
1500,兰德掠袭者重型装甲运输车 Land Raider Heavily Armoured Carrier,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1500.md,https://www.bilibili.com/opus/1045553614386364423
1501,终极型兰德掠袭者战车 Terminus Ultra pattern Land Raider,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1501.md,https://www.bilibili.com/opus/1039945383527055367
1502,救赎者型兰德掠袭者战车 Land Raider Redeemer,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1502.md,https://www.bilibili.com/opus/1048192412233498632
1503,精毅者型兰德掠袭者 Land Raider Excelsior,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1503.md,https://www.bilibili.com/opus/1043315317916303362
1504,十字军型兰德掠袭者战车 Land Raider Crusader,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1504.md,https://www.bilibili.com/opus/1039570626151448585
1505,赫利俄斯型兰德掠袭者战车 Land Raider Helios,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1505.md,https://www.bilibili.com/opus/1039945177373868037
1506,普罗透斯兰德掠袭者 Land Raider Proteus,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1506.md,https://www.bilibili.com/opus/1045553687353622530
1507,普罗米修斯型兰德掠袭者战车 Land Raider Prometheus,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1507.md,https://www.bilibili.com/opus/1039945280430014468
1508,阿瑞斯型兰德掠袭者战车 Land Raider Ares,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1508.md,https://www.bilibili.com/opus/1039570523089010692
1509,庄严侵略者型兰德掠袭者 Land Raider Solemnus Aggressor,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1509.md,https://www.bilibili.com/opus/1039945671285669893
1510,米亚尔纳之怒型兰德掠袭者 Land Raider Wrath of Mjalnar,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1510.md,https://www.bilibili.com/opus/1039945576771223557
1511,阿喀琉斯兰德掠袭者 Land Raider Achilles,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1511.md,https://www.bilibili.com/opus/1045553764677713942
1512,炼狱天使型兰德掠袭者战车 Land Raider Angel Infernus,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1512.md,https://www.bilibili.com/opus/1040328181089828901
1513,乳齿象重型坦克 Mastodon Heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1513.md,https://www.bilibili.com/opus/1045149745679433731
1514,残暴刃超重型坦克 Fellblade Super Heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1514.md,https://www.bilibili.com/opus/1044403516618047494
1515,影剑超重型坦克 Shadowsword Super Heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1515.md,https://www.bilibili.com/opus/1046310477824524291
1516,风暴刃超重型坦克 Stormblade Super Heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1516.md,https://www.bilibili.com/opus/1045149350569705489
1517,阿斯特赖俄斯超重型坦克 Astraeus Super-heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1517.md,https://www.bilibili.com/opus/1040706151080001545
1518,帝国大厦超重型坦克 Capitol Imperialis Super Heavy Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1518.md,https://www.bilibili.com/opus/1047023296366772241
1519,弯刀超重型坦克歼击车 Falchion Super Heavy Tank Destroyer,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1519.md,https://www.bilibili.com/opus/1045149582467530752
1520,利维坦超重型突击运输车 Leviathan Super Heavy Assault Transport,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1520.md,https://www.bilibili.com/opus/1047023193285460004
1521,雷火炮 Thunderfire Cannon,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1521.md,https://www.bilibili.com/opus/1006596040469512194
1522,石化蜥蜴火炮 Basilisk Artillery,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1522.md,https://www.bilibili.com/opus/1046644183899570178
1523,蝎尾狮导弹坦克 Manticore Missile Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1523.md,https://www.bilibili.com/opus/1164253861759680512
1524,驱魔人导弹车 Exorcist Missile Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1524.md,https://www.bilibili.com/opus/1214368515126984724
1525,旋风火炮坦克 Whirlwind Artillery Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1525.md,https://www.bilibili.com/opus/1040706546179244057
1526,美杜莎攻城坦克 Medusa Siege Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1526.md,https://www.bilibili.com/opus/1047023030047342593
1527,提丰重型攻城坦克 Typhon Heavy Siege Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1527.md,https://www.bilibili.com/opus/1046643689966796820
1528,曲射手臼炮火炮坦克 Arquitor Bombard Artillery Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1528.md,https://www.bilibili.com/opus/1044125958637879304
1529,维护者短程攻城坦克 Vindicator Short Ranged Siege Tank,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1529.md,https://www.bilibili.com/opus/1040706468889755648
1530,收割者号 Reaper,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1530.md,https://www.bilibili.com/opus/1221055770619019287
1531,重型四管发射器轻型野战火炮 Heavy Quad-Launcher Light Field Artillery,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1531.md,https://www.bilibili.com/opus/1012147101009707030
1532,死亡直击导弹车 Deathstrike Missile Launcher,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1532.md,https://www.bilibili.com/opus/1164963012367351843
1533,派索斯侦察机 Pythos Scout Plane,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1533.md,https://www.bilibili.com/opus/1047774048020332545
1534,空降舱 Drop Pod,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1534.md,https://www.bilibili.com/opus/1037408221794402313
1535,卡律布狄斯突击爪 Kharybdis Assault Claw,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1535.md,https://www.bilibili.com/opus/1047408735311364104
1536,登陆艇 Landing Craft,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1536.md,https://www.bilibili.com/opus/1043315068838608899
1537,斯佩图姆突击撞击艇 Spaetum Assault Ram,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1537.md,https://www.bilibili.com/opus/1047023502482210821
1538,拳套突击撞击艇 Caestus Assault Ram,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1538.md,https://www.bilibili.com/opus/1041098603691507716
1539,风暴鸟空降艇 Stormbird Dropship,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1539.md,https://www.bilibili.com/opus/1046311560143699974
1540,鹰翼突击运输机 Hawkwing Assault Transport Aircraft,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1540.md,https://www.bilibili.com/opus/1048192060007383065
1541,奥格斯飞行器 Orgus Flyer,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1541.md,https://www.bilibili.com/opus/1051472418575482915
1542,剑尾截击机 Xiphon Pattern Interceptor,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1542.md,https://www.bilibili.com/opus/1042558450229313536
1543,风暴鹰拦截者战机 Stormhawk Interceptor,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1543.md,https://www.bilibili.com/opus/1041426528757350403
1544,死亡鸟截击机 Deathbird Interceptor,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1544.md,https://www.bilibili.com/opus/1047409048841879586
1545,剑击截击机 Swordstrike Interceptor,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1545.md,https://www.bilibili.com/opus/1047773365144649728
1546,闪电鸦攻击战斗机 Lightning Crow Strike Fighter,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1546.md,https://www.bilibili.com/opus/1047773232005906433
1547,黑暗之爪战斗机 Dark Talons Fighter,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1547.md,https://www.bilibili.com/opus/1041098762606346278
1548,莲花战斗机 Lotus Fighter,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1548.md,https://www.bilibili.com/opus/1047408932846305281
1549,涅菲里姆战机 Nephilim Jetfighter,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1549.md,https://www.bilibili.com/opus/1041098844239036420
1550,风暴狼突击艇 Stormwolf Assault Craft,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1550.md,https://www.bilibili.com/opus/1042558050780577833
1551,堡主轰炸机 Castellan Bomber,载具,中文行文已逐段精校，部分术语仍为暂定,正文/11-载具/1551.md,https://www.bilibili.com/opus/1047773111719559173
